,bigpointvalue,tick,file_name,uct_offset,type_session,resample_tf,start_date,end_date,custom_session_start,custom_session_stop,costi,direzione,tipo_ordine,entry_rules,exit_bars,level,ADD_RULE_CONDITION,TP,SL
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(AvgPriceToLowLog(DATAFRAME).shift(1)>(AvgPriceToLowLog(DATAFRAME).shift(2)*1.0))&(BodyToRangeLog(DATAFRAME).shift(1)>(BodyToRangeLog(DATAFRAME).shift(3)*4.0))&(HighToHighLog(DATAFRAME).shift(1)>(HighToHighLog(DATAFRAME).shift(3)*1.5))&(BodyToRangeLog(DATAFRAME).shift(1)>(BodyToRangeLog(DATAFRAME).shift(3)*3.0))&~(HighToMedPriceLog(DATAFRAME).shift(1)>(HighToMedPriceLog(DATAFRAME).shift(2)*5.0)),12,history.close,False,3140,2690
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(AvgPriceToMedPriceLog(DATAFRAME).shift(1)>(AvgPriceToMedPriceLog(DATAFRAME).shift(4)*4.0))&(MedPriceToMedBodyPriceLog(DATAFRAME).shift(1)>(MedPriceToMedBodyPriceLog(DATAFRAME).shift(3)*1.5))&(AvgPriceToMedPriceLog(DATAFRAME).shift(1)>(AvgPriceToMedPriceLog(DATAFRAME).shift(2)*3.5))&(AvgPriceToMedPriceLog(DATAFRAME).shift(1)>(AvgPriceToMedPriceLog(DATAFRAME).shift(2)*3.0))&~(HighToMedBodyPriceLog(DATAFRAME).shift(1)>(HighToMedBodyPriceLog(DATAFRAME).shift(2)*1.0)),11,history.close,False,3546,2629
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(CloseToLowLog(DATAFRAME).shift(1)>(CloseToLowLog(DATAFRAME).shift(3)*0.5))&(HighToMedPriceLog(DATAFRAME).shift(1)>(HighToMedPriceLog(DATAFRAME).shift(3)*0.5))&(OpenToAvgPriceLog(DATAFRAME).shift(1)>(OpenToAvgPriceLog(DATAFRAME).shift(2)*1.5))&(OpenToMedPriceLog(DATAFRAME).shift(1)>(OpenToMedPriceLog(DATAFRAME).shift(4)*1.0))&~(MedBodyPriceToLowLog(DATAFRAME).shift(1)>(MedBodyPriceToLowLog(DATAFRAME).shift(2)*1.0)),9,history.close,False,2962,2551
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(BodyLog(DATAFRAME).shift(1)>(BodyLog(DATAFRAME).shift(2)*2.0))&(HighToMedBodyPriceLog(DATAFRAME).shift(1)>(HighToMedBodyPriceLog(DATAFRAME).shift(4)*1.0))&(CloseToAvgPriceLog(DATAFRAME).shift(1)>(CloseToAvgPriceLog(DATAFRAME).shift(2)*3.5))&(AvgPriceToMedBodyPriceLog(DATAFRAME).shift(1)>(AvgPriceToMedBodyPriceLog(DATAFRAME).shift(3)*1.5))&~(MedPriceToLowLog(DATAFRAME).shift(1)>(MedPriceToLowLog(DATAFRAME).shift(4)*1.5)),7,history.close,False,2398,2071
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(CloseToMedPriceLog(DATAFRAME).shift(1)>(CloseToMedPriceLog(DATAFRAME).shift(4)*0.5))&(HighToMedBodyPriceLog(DATAFRAME).shift(1)>(HighToMedBodyPriceLog(DATAFRAME).shift(4)*1.0))&(HighToOpenLog(DATAFRAME).shift(1)>(HighToOpenLog(DATAFRAME).shift(3)*1.5))&(MedPriceToMedBodyPriceLog(DATAFRAME).shift(1)>(MedPriceToMedBodyPriceLog(DATAFRAME).shift(2)*4.5))&~(CloseToLowLog(DATAFRAME).shift(1)>(CloseToLowLog(DATAFRAME).shift(3)*5.0)),11,history.close,False,3387,2223
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(CloseToMedPriceLog(DATAFRAME).shift(1)>(CloseToMedPriceLog(DATAFRAME).shift(2)*2.0))&(HighToMedPriceLog(DATAFRAME).shift(1)>(HighToMedPriceLog(DATAFRAME).shift(4)*0.5))&(RangeLog(DATAFRAME).shift(1)>(RangeLog(DATAFRAME).shift(3)*1.0))&(CloseToCloseLog(DATAFRAME).shift(1)>(CloseToCloseLog(DATAFRAME).shift(3)*2.5))&~(HighToMedPriceLog(DATAFRAME).shift(1)>(HighToMedPriceLog(DATAFRAME).shift(4)*1.5)),10,history.close,False,3192,2470
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(MedPriceToMedPriceLog(DATAFRAME).shift(1)>(MedPriceToMedPriceLog(DATAFRAME).shift(3)*4.0))&(RangeLog(DATAFRAME).shift(1)>(RangeLog(DATAFRAME).shift(2)*1.0))&(MedBodyPriceToMedBodyPriceLog(DATAFRAME).shift(1)>(MedBodyPriceToMedBodyPriceLog(DATAFRAME).shift(4)*1.0))&(CloseToMedBodyPriceLog(DATAFRAME).shift(1)>(CloseToMedBodyPriceLog(DATAFRAME).shift(2)*0.5))&~(OpenToOpenLog(DATAFRAME).shift(1)>(OpenToOpenLog(DATAFRAME).shift(4)*4.5)),5,history.close,False,2045,1829
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(BodyToRangeLog(DATAFRAME).shift(1)>(BodyToRangeLog(DATAFRAME).shift(3)*4.5))&(MedBodyPriceToLowLog(DATAFRAME).shift(1)>(MedBodyPriceToLowLog(DATAFRAME).shift(3)*0.5))&(AvgPriceToMedPriceLog(DATAFRAME).shift(1)>(AvgPriceToMedPriceLog(DATAFRAME).shift(2)*2.5))&(HighToMedPriceLog(DATAFRAME).shift(1)>(HighToMedPriceLog(DATAFRAME).shift(2)*1.0))&~(HighToMedPriceLog(DATAFRAME).shift(1)>(HighToMedPriceLog(DATAFRAME).shift(3)*2.0)),5,history.close,False,2307,1634
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(HighToHighLog(DATAFRAME).shift(1)>(HighToHighLog(DATAFRAME).shift(3)*1.0))&(CloseToLowLog(DATAFRAME).shift(1)>(CloseToLowLog(DATAFRAME).shift(3)*0.5))&(AvgPriceToMedPriceLog(DATAFRAME).shift(1)>(AvgPriceToMedPriceLog(DATAFRAME).shift(3)*1.0))&(CloseToCloseLog(DATAFRAME).shift(1)>(CloseToCloseLog(DATAFRAME).shift(3)*2.5))&~(CloseToLowLog(DATAFRAME).shift(1)>(CloseToLowLog(DATAFRAME).shift(3)*4.0)),10,history.close,False,3035,2667
0,1000,0.01,CL,EST5EDT,1,60min,2010-01-01,2023-05-01,0900,1430,50,short,market,(CloseToAvgPriceLog(DATAFRAME).shift(1)>(CloseToAvgPriceLog(DATAFRAME).shift(2)*3.0))&(CloseToAvgPriceLog(DATAFRAME).shift(1)>(CloseToAvgPriceLog(DATAFRAME).shift(2)*5.0))&(CloseToLowLog(DATAFRAME).shift(1)>(CloseToLowLog(DATAFRAME).shift(4)*0.5))&(HighToHighLog(DATAFRAME).shift(1)>(HighToHighLog(DATAFRAME).shift(2)*2.5))&~(CloseToMedBodyPriceLog(DATAFRAME).shift(1)>(CloseToMedBodyPriceLog(DATAFRAME).shift(3)*0.5)),5,history.close,False,2207,1877
