,bigpointvalue,tick,file_name,uct_offset,type_session,resample_tf,start_date,end_date,custom_session_start,custom_session_stop,costi,direzione,tipo_ordine,entry_rules,exit_bars,level,ADD_RULE_CONDITION,TP,SL
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(HIGH(DATAFRAME),10).shift(3)>LOW(DATAFRAME).shift(4))&(Hour(DATAFRAME)<16)",13,history.close,False,5798,5697
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),13).shift(2)<RSI(CLOSE(DATAFRAME),185).shift(3))&(RSI(LOW(DATAFRAME),163).shift(1)>15)",8,history.close,False,5081,3894
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),158).shift(4)<70)&(RSI(OPEN(DATAFRAME),30).shift(4)<RSI(AvgPrice(DATAFRAME),115).shift(3))",8,history.close,False,4271,4456
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),126).shift(3)<65)&(RSI(OPEN(DATAFRAME),77).shift(4)<85)",12,history.close,False,5245,5336
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(AvgPrice(DATAFRAME),10).shift(4)>MedPrice(DATAFRAME).shift(4))&(SMA(MedBodyPrice(DATAFRAME),10).shift(4)>MedPrice(DATAFRAME).shift(4))",10,history.close,False,5269,4985
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(HIGH(DATAFRAME),109).shift(1)<RSI(MedPrice(DATAFRAME),132).shift(1))&(Hour(DATAFRAME)>7)",14,history.close,False,6260,5893
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),196).shift(2)>20)&(RSI(MedPrice(DATAFRAME),167).shift(2)>RSI(MedBodyPrice(DATAFRAME),63).shift(4))",7,history.close,False,4499,3672
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),135).shift(4)<65)&(RSI(MedPrice(DATAFRAME),167).shift(2)>RSI(MedBodyPrice(DATAFRAME),63).shift(4))",7,history.close,False,4276,3680
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),128).shift(2)>10)&(RSI(HIGH(DATAFRAME),5).shift(3)<RSI(OPEN(DATAFRAME),137).shift(3))",11,history.close,False,5236,5048
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),88).shift(4)<70)&(SMA(OPEN(DATAFRAME),50).shift(4)<MedPrice(DATAFRAME).shift(1))",6,history.close,False,4004,3227
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),59).shift(3)>5)&(RSI(HIGH(DATAFRAME),5).shift(4)<RSI(OPEN(DATAFRAME),159).shift(3))",10,history.close,False,4599,4664
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(CLOSE(DATAFRAME),40).shift(4)<HIGH(DATAFRAME).shift(3))&(RSI(MedPrice(DATAFRAME),88).shift(3)<85)",9,history.close,False,5018,4275
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedPrice(DATAFRAME),136).shift(1)>35)&(RSI(LOW(DATAFRAME),126).shift(3)<65)",13,history.close,False,5708,5785
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(HIGH(DATAFRAME),5).shift(4)<RSI(OPEN(DATAFRAME),159).shift(3))&(RSI(MedBodyPrice(DATAFRAME),46).shift(1)<85)",11,history.close,False,5908,5187
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(CLOSE(DATAFRAME),166).shift(2)<70)&(RSI(MedPrice(DATAFRAME),138).shift(1)>RSI(OPEN(DATAFRAME),139).shift(1))",7,history.close,False,3965,4029
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),107).shift(2)<65)&(SMA(MedPrice(DATAFRAME),80).shift(2)<MedPrice(DATAFRAME).shift(3))",7,history.close,False,4326,3867
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(HIGH(DATAFRAME),5).shift(1)>RSI(OPEN(DATAFRAME),10).shift(1))&(RSI(AvgPrice(DATAFRAME),34).shift(1)>30)",5,history.close,False,3832,3378
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(HIGH(DATAFRAME),60).shift(1)>35)&(RSI(MedPrice(DATAFRAME),167).shift(2)>RSI(MedBodyPrice(DATAFRAME),63).shift(4))",8,history.close,False,4862,4053
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(Hour(DATAFRAME)>4)&(RSI(MedPrice(DATAFRAME),152).shift(4)>RSI(OPEN(DATAFRAME),71).shift(4))",8,history.close,False,4797,4294
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),46).shift(1)<85)&(SMA(AvgPrice(DATAFRAME),40).shift(3)<SMA(MedPrice(DATAFRAME),10).shift(3))",8,history.close,False,6624,3940
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(OPEN(DATAFRAME),50).shift(2)<AvgPrice(DATAFRAME).shift(2))&(RSI(MedPrice(DATAFRAME),115).shift(1)<95)",8,history.close,False,4475,3929
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(CLOSE(DATAFRAME),172).shift(1)<90)&(SMA(HIGH(DATAFRAME),10).shift(3)<HIGH(DATAFRAME).shift(2))",8,history.close,False,4782,4429
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedPrice(DATAFRAME),53).shift(1)>RSI(CLOSE(DATAFRAME),7).shift(4))&(RSI(CLOSE(DATAFRAME),155).shift(4)>RSI(OPEN(DATAFRAME),198).shift(4))",4,history.close,False,3691,2738
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),96).shift(2)<RSI(MedBodyPrice(DATAFRAME),197).shift(2))&(RSI(CLOSE(DATAFRAME),194).shift(2)<70)",6,history.close,False,4929,3843
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedBodyPrice(DATAFRAME),120).shift(2)<SMA(MedPrice(DATAFRAME),5).shift(2))&(SMA(AvgPrice(DATAFRAME),170).shift(1)<HIGH(DATAFRAME).shift(2))",6,history.close,False,4049,3229
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),11).shift(4)<85)&(SMA(CLOSE(DATAFRAME),5).shift(1)>MedPrice(DATAFRAME).shift(3))",12,history.close,False,5337,4731
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedPrice(DATAFRAME),154).shift(1)>RSI(HIGH(DATAFRAME),105).shift(3))&(RSI(LOW(DATAFRAME),32).shift(4)>5)",13,history.close,False,5746,5154
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),49).shift(1)>RSI(MedPrice(DATAFRAME),86).shift(2))&(RSI(LOW(DATAFRAME),184).shift(4)<80)",11,history.close,False,5121,4886
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(Hour(DATAFRAME)<14)&(SMA(CLOSE(DATAFRAME),5).shift(1)>MedPrice(DATAFRAME).shift(3))",9,history.close,False,4558,4788
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),169).shift(4)<95)&(RSI(MedBodyPrice(DATAFRAME),66).shift(3)<RSI(LOW(DATAFRAME),174).shift(4))",10,history.close,False,5264,4697
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedBodyPrice(DATAFRAME),25).shift(2)>SMA(CLOSE(DATAFRAME),65).shift(3))&(RSI(MedBodyPrice(DATAFRAME),182).shift(3)<RSI(LOW(DATAFRAME),182).shift(1))",5,history.close,False,3668,3065
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(HIGH(DATAFRAME),99).shift(3)>10)&(RSI(HIGH(DATAFRAME),114).shift(2)>RSI(OPEN(DATAFRAME),89).shift(2))",4,history.close,False,4263,3341
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(CLOSE(DATAFRAME),66).shift(3)>20)&(RSI(MedPrice(DATAFRAME),34).shift(1)>5)",18,history.close,False,7428,6978
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),46).shift(3)<65)&(RSI(LOW(DATAFRAME),126).shift(3)<65)",14,history.close,False,6144,5325
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),33).shift(1)>RSI(MedBodyPrice(DATAFRAME),83).shift(3))&(Hour(DATAFRAME)>11)",9,history.close,False,4342,4344
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(OPEN(DATAFRAME),5).shift(4)>SMA(MedBodyPrice(DATAFRAME),60).shift(4))&(RSI(MedBodyPrice(DATAFRAME),138).shift(1)<60)",8,history.close,False,4262,3396
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(HIGH(DATAFRAME),70).shift(1)>SMA(OPEN(DATAFRAME),60).shift(1))&(RSI(MedPrice(DATAFRAME),39).shift(1)<65)",9,history.close,False,5258,4705
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),128).shift(1)>RSI(AvgPrice(DATAFRAME),74).shift(3))&(RSI(MedBodyPrice(DATAFRAME),96).shift(2)<RSI(MedBodyPrice(DATAFRAME),197).shift(2))",4,history.close,False,4569,3049
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(HIGH(DATAFRAME),110).shift(2)<OPEN(DATAFRAME).shift(2))&(RSI(MedBodyPrice(DATAFRAME),46).shift(3)<65)",5,history.close,False,3679,2534
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),175).shift(3)>40)&(RSI(MedPrice(DATAFRAME),36).shift(1)>5)",18,history.close,False,6577,7061
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedPrice(DATAFRAME),148).shift(2)>RSI(OPEN(DATAFRAME),54).shift(2))&(RSI(MedPrice(DATAFRAME),197).shift(3)>RSI(OPEN(DATAFRAME),28).shift(4))",8,history.close,False,5944,4734
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(CLOSE(DATAFRAME),155).shift(3)>SMA(LOW(DATAFRAME),195).shift(1))&(RSI(AvgPrice(DATAFRAME),121).shift(4)<RSI(LOW(DATAFRAME),155).shift(3))",8,history.close,False,4288,3763
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),59).shift(4)>RSI(OPEN(DATAFRAME),92).shift(2))&(RSI(MedPrice(DATAFRAME),39).shift(1)<65)",11,history.close,False,5166,4983
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedPrice(DATAFRAME),160).shift(4)<RSI(LOW(DATAFRAME),166).shift(2))&(RSI(LOW(DATAFRAME),172).shift(3)>50)",8,history.close,False,4530,4187
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),121).shift(4)<RSI(LOW(DATAFRAME),155).shift(3))&(RSI(MedPrice(DATAFRAME),136).shift(2)>40)",10,history.close,False,4626,4634
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedBodyPrice(DATAFRAME),10).shift(4)>MedPrice(DATAFRAME).shift(4))&(RSI(CLOSE(DATAFRAME),159).shift(4)>RSI(OPEN(DATAFRAME),108).shift(1))",4,history.close,False,3468,2863
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(CLOSE(DATAFRAME),20).shift(1)>LOW(DATAFRAME).shift(3))&(SMA(MedBodyPrice(DATAFRAME),10).shift(4)>LOW(DATAFRAME).shift(3))",9,history.close,False,5204,4490
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),134).shift(1)<60)&(SMA(CLOSE(DATAFRAME),50).shift(4)<LOW(DATAFRAME).shift(2))",5,history.close,False,3261,2926
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),77).shift(2)<90)&(RSI(OPEN(DATAFRAME),22).shift(2)<RSI(AvgPrice(DATAFRAME),78).shift(1))",8,history.close,False,4502,4168
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),95).shift(3)<RSI(LOW(DATAFRAME),164).shift(3))&(RSI(MedBodyPrice(DATAFRAME),158).shift(3)>RSI(HIGH(DATAFRAME),139).shift(2))",10,history.close,False,4980,4717
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedPrice(DATAFRAME),140).shift(4)<MedBodyPrice(DATAFRAME).shift(3))&(RSI(MedBodyPrice(DATAFRAME),46).shift(3)<65)",7,history.close,False,3677,3547
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(OPEN(DATAFRAME),108).shift(2)<RSI(OPEN(DATAFRAME),131).shift(4))&(Hour(DATAFRAME)>11)",6,history.close,False,3935,3813
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedPrice(DATAFRAME),108).shift(3)>RSI(OPEN(DATAFRAME),44).shift(4))&(RSI(LOW(DATAFRAME),172).shift(3)>50)",5,history.close,False,3846,3178
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(OPEN(DATAFRAME),80).shift(2)<LOW(DATAFRAME).shift(1))&(RSI(OPEN(DATAFRAME),138).shift(4)<RSI(LOW(DATAFRAME),65).shift(1))",5,history.close,False,3971,3110
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(AvgPrice(DATAFRAME),50).shift(3)<MedPrice(DATAFRAME).shift(4))&(RSI(LOW(DATAFRAME),126).shift(3)<65)",8,history.close,False,4519,3932
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),126).shift(3)<65)&(RSI(AvgPrice(DATAFRAME),194).shift(1)>RSI(MedBodyPrice(DATAFRAME),71).shift(2))",8,history.close,False,4561,3983
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedPrice(DATAFRAME),30).shift(4)<HIGH(DATAFRAME).shift(3))&(SMA(OPEN(DATAFRAME),50).shift(2)<AvgPrice(DATAFRAME).shift(2))",7,history.close,False,4791,3603
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedPrice(DATAFRAME),80).shift(3)<HIGH(DATAFRAME).shift(1))&(RSI(MedBodyPrice(DATAFRAME),67).shift(4)<65)",7,history.close,False,4300,3595
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),49).shift(1)<65)&(RSI(MedPrice(DATAFRAME),115).shift(1)<95)",14,history.close,False,5554,5225
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedPrice(DATAFRAME),95).shift(2)<OPEN(DATAFRAME).shift(2))&(RSI(LOW(DATAFRAME),49).shift(1)<65)",5,history.close,False,4114,2987
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),49).shift(1)<65)&(SMA(AvgPrice(DATAFRAME),30).shift(1)<OPEN(DATAFRAME).shift(3))",6,history.close,False,3937,3189
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(LOW(DATAFRAME),45).shift(2)<MedBodyPrice(DATAFRAME).shift(2))&(RSI(MedPrice(DATAFRAME),172).shift(3)<RSI(LOW(DATAFRAME),188).shift(4))",6,history.close,False,3558,3245
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),183).shift(1)>RSI(OPEN(DATAFRAME),165).shift(2))&(RSI(OPEN(DATAFRAME),146).shift(3)>RSI(OPEN(DATAFRAME),6).shift(3))",5,history.close,False,4157,3224
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(OPEN(DATAFRAME),146).shift(3)>RSI(OPEN(DATAFRAME),6).shift(3))&(RSI(LOW(DATAFRAME),172).shift(3)>50)",6,history.close,False,3997,3573
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(HIGH(DATAFRAME),102).shift(3)<RSI(AvgPrice(DATAFRAME),191).shift(2))&(RSI(LOW(DATAFRAME),49).shift(1)<65)",11,history.close,False,5636,4707
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(CLOSE(DATAFRAME),135).shift(4)>RSI(LOW(DATAFRAME),48).shift(2))&(RSI(MedBodyPrice(DATAFRAME),68).shift(4)<RSI(LOW(DATAFRAME),149).shift(3))",4,history.close,False,3970,2852
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(OPEN(DATAFRAME),11).shift(2)>25)&(RSI(MedBodyPrice(DATAFRAME),169).shift(2)>RSI(AvgPrice(DATAFRAME),92).shift(3))",5,history.close,False,5163,3579
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(LOW(DATAFRAME),54).shift(1)<RSI(AvgPrice(DATAFRAME),155).shift(1))&(RSI(MedPrice(DATAFRAME),172).shift(3)<RSI(LOW(DATAFRAME),188).shift(4))",4,history.close,False,3632,3137
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedPrice(DATAFRAME),30).shift(4)<HIGH(DATAFRAME).shift(3))&(RSI(CLOSE(DATAFRAME),47).shift(4)<RSI(MedBodyPrice(DATAFRAME),30).shift(3))",5,history.close,False,3725,2812
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(HIGH(DATAFRAME),145).shift(4)<AvgPrice(DATAFRAME).shift(4))&(SMA(HIGH(DATAFRAME),60).shift(4)>SMA(CLOSE(DATAFRAME),55).shift(3))",4,history.close,False,3385,2721
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),194).shift(1)>RSI(MedBodyPrice(DATAFRAME),71).shift(2))&(RSI(MedBodyPrice(DATAFRAME),132).shift(4)>RSI(AvgPrice(DATAFRAME),31).shift(1))",4,history.close,False,3951,2791
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(LOW(DATAFRAME),35).shift(1)<AvgPrice(DATAFRAME).shift(1))&(SMA(AvgPrice(DATAFRAME),130).shift(3)<LOW(DATAFRAME).shift(1))",5,history.close,False,3559,2997
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),194).shift(1)>RSI(MedBodyPrice(DATAFRAME),71).shift(2))&(RSI(HIGH(DATAFRAME),31).shift(1)<RSI(LOW(DATAFRAME),126).shift(4))",5,history.close,False,3931,2981
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),58).shift(2)<RSI(OPEN(DATAFRAME),145).shift(4))&(Dayofweek(DATAFRAME)<4)",5,history.close,False,3797,3081
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(CLOSE(DATAFRAME),33).shift(4)<RSI(LOW(DATAFRAME),30).shift(4))&(RSI(OPEN(DATAFRAME),22).shift(1)>RSI(OPEN(DATAFRAME),15).shift(3))",7,history.close,False,4310,3764
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedBodyPrice(DATAFRAME),140).shift(1)<AvgPrice(DATAFRAME).shift(1))&(RSI(HIGH(DATAFRAME),128).shift(4)<RSI(CLOSE(DATAFRAME),96).shift(1))",5,history.close,False,3716,2920
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(CLOSE(DATAFRAME),9).shift(4)<RSI(AvgPrice(DATAFRAME),47).shift(4))&(SMA(MedPrice(DATAFRAME),135).shift(2)>SMA(LOW(DATAFRAME),145).shift(4))",8,history.close,False,4645,4120
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(AvgPrice(DATAFRAME),196).shift(4)>RSI(AvgPrice(DATAFRAME),61).shift(1))&(RSI(MedBodyPrice(DATAFRAME),135).shift(4)<65)",7,history.close,False,4836,3852
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(LOW(DATAFRAME),45).shift(2)<MedBodyPrice(DATAFRAME).shift(2))&(RSI(MedBodyPrice(DATAFRAME),169).shift(4)<95)",6,history.close,False,3393,3202
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(RSI(MedBodyPrice(DATAFRAME),107).shift(2)<65)&(RSI(CLOSE(DATAFRAME),133).shift(4)>5)",14,history.close,False,5863,6074
0,42000,0.0001,HO,EST5EDT,1,120min,2010-01-01,2023-05-01,0900,1430,70,long,market,"(SMA(MedPrice(DATAFRAME),30).shift(4)<HIGH(DATAFRAME).shift(3))&(RSI(MedBodyPrice(DATAFRAME),156).shift(4)<RSI(LOW(DATAFRAME),176).shift(3))",6,history.close,False,3861,3116
